WorkerId_scrambled,uid,AcceptTime,SubmitTime,conditionAskOther,conditionshowFeedback,feedbacktext,nBlocks,nTrialsperBlock,nameOther,otherworkerId_scrambled,otherworkerperf,userAgent,whExpVersion,estBlock,idSet,BasicConcept,cid,actCorrectOther,actCorrectSelf,estCorrectOther,estCorrectSelf,estimationTime,GroupCount,mean_isCorrect,mean_Conf,mean_TotalTrialTime
iSuEEGPMa+itrqIUvcXfwpTtiM0=,4,Thu Sep 23 09:25:44 PDT 2021,Thu Sep 23 09:53:50 PDT 2021,1,0,"nothing was unclear",16,12,Maxine,nZsycCAYIiptyhf3GiiRewbGGEo=,Bottom,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36",5,5,9,primate,3,4,2,5,3,18500,12,0.166666666666667,25,4201.33333333333
iSuEEGPMa+itrqIUvcXfwpTtiM0=,4,Thu Sep 23 09:25:44 PDT 2021,Thu Sep 23 09:53:50 PDT 2021,1,0,"nothing was unclear",16,12,Maxine,nZsycCAYIiptyhf3GiiRewbGGEo=,Bottom,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36",5,6,11,primate,3,12,12,12,10,6796,12,1,86.25,3983.58333333333
iSuEEGPMa+itrqIUvcXfwpTtiM0=,4,Thu Sep 23 09:25:44 PDT 2021,Thu Sep 23 09:53:50 PDT 2021,1,0,"nothing was unclear",16,12,Maxine,nZsycCAYIiptyhf3GiiRewbGGEo=,Bottom,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36",5,7,12,primate,3,4,8,7,4,14698,12,0.666666666666667,50,4644.08333333333
iSuEEGPMa+itrqIUvcXfwpTtiM0=,4,Thu Sep 23 09:25:44 PDT 2021,Thu Sep 23 09:53:50 PDT 2021,1,0,"nothing was unclear",16,12,Maxine,nZsycCAYIiptyhf3GiiRewbGGEo=,Bottom,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36",5,8,10,primate,3,4,7,5,4,11140,12,0.583333333333333,32.5,5048.75
iSuEEGPMa+itrqIUvcXfwpTtiM0=,4,Thu Sep 23 09:25:44 PDT 2021,Thu Sep 23 09:53:50 PDT 2021,1,0,"nothing was unclear",16,12,Maxine,nZsycCAYIiptyhf3GiiRewbGGEo=,Bottom,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36",5,9,6,dog,2,5,6,8,4,11380,12,0.5,35,5010.16666666667
iSuEEGPMa+itrqIUvcXfwpTtiM0=,4,Thu Sep 23 09:25:44 PDT 2021,Thu Sep 23 09:53:50 PDT 2021,1,0,"nothing was unclear",16,12,Maxine,nZsycCAYIiptyhf3GiiRewbGGEo=,Bottom,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36",5,10,5,dog,2,6,3,9,5,8652,12,0.25,42.5,6547.41666666667
iSuEEGPMa+itrqIUvcXfwpTtiM0=,4,Thu Sep 23 09:25:44 PDT 2021,Thu Sep 23 09:53:50 PDT 2021,1,0,"nothing was unclear",16,12,Maxine,nZsycCAYIiptyhf3GiiRewbGGEo=,Bottom,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36",5,11,8,dog,2,2,4,9,6,10549,12,0.333333333333333,43.75,5228.58333333333
iSuEEGPMa+itrqIUvcXfwpTtiM0=,4,Thu Sep 23 09:25:44 PDT 2021,Thu Sep 23 09:53:50 PDT 2021,1,0,"nothing was unclear",16,12,Maxine,nZsycCAYIiptyhf3GiiRewbGGEo=,Bottom,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36",5,12,7,dog,2,3,1,5,2,13084,12,0.0833333333333333,25,4383.5
iSuEEGPMa+itrqIUvcXfwpTtiM0=,4,Thu Sep 23 09:25:44 PDT 2021,Thu Sep 23 09:53:50 PDT 2021,1,0,"nothing was unclear",16,12,Maxine,nZsycCAYIiptyhf3GiiRewbGGEo=,Bottom,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36",5,13,2,bird,1,0,4,5,5,9571,12,0.333333333333333,30,6286.66666666667
iSuEEGPMa+itrqIUvcXfwpTtiM0=,4,Thu Sep 23 09:25:44 PDT 2021,Thu Sep 23 09:53:50 PDT 2021,1,0,"nothing was unclear",16,12,Maxine,nZsycCAYIiptyhf3GiiRewbGGEo=,Bottom,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36",5,14,3,bird,1,1,8,3,3,15931,12,0.666666666666667,28.75,5497.16666666667
iSuEEGPMa+itrqIUvcXfwpTtiM0=,4,Thu Sep 23 09:25:44 PDT 2021,Thu Sep 23 09:53:50 PDT 2021,1,0,"nothing was unclear",16,12,Maxine,nZsycCAYIiptyhf3GiiRewbGGEo=,Bottom,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36",5,15,1,bird,1,4,5,6,3,7147,12,0.416666666666667,28.75,4736.91666666667
iSuEEGPMa+itrqIUvcXfwpTtiM0=,4,Thu Sep 23 09:25:44 PDT 2021,Thu Sep 23 09:53:50 PDT 2021,1,0,"nothing was unclear",16,12,Maxine,nZsycCAYIiptyhf3GiiRewbGGEo=,Bottom,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36",5,16,4,bird,1,10,11,12,11,3450,12,0.916666666666667,90,4043.25
O+Kyyfz5IPaexvfMjwhVfRFoduE=,5,Thu Sep 23 10:09:05 PDT 2021,Thu Sep 23 11:03:53 PDT 2021,1,1,"",16,12,Marjorie,jp71PuvAZwplAkHhrzcaZHb2MmM=,Bottom,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36",5,1,3,bird,1,6,10,4,4,11765,12,0.833333333333333,28.75,3986
O+Kyyfz5IPaexvfMjwhVfRFoduE=,5,Thu Sep 23 10:09:05 PDT 2021,Thu Sep 23 11:03:53 PDT 2021,1,1,"",16,12,Marjorie,jp71PuvAZwplAkHhrzcaZHb2MmM=,Bottom,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36",5,2,2,bird,1,4,10,4,5,2557,12,0.833333333333333,27.5,4106.16666666667
O+Kyyfz5IPaexvfMjwhVfRFoduE=,5,Thu Sep 23 10:09:05 PDT 2021,Thu Sep 23 11:03:53 PDT 2021,1,1,"",16,12,Marjorie,jp71PuvAZwplAkHhrzcaZHb2MmM=,Bottom,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36",5,3,1,bird,1,6,5,4,7,2893,12,0.416666666666667,30,4896.91666666667
O+Kyyfz5IPaexvfMjwhVfRFoduE=,5,Thu Sep 23 10:09:05 PDT 2021,Thu Sep 23 11:03:53 PDT 2021,1,1,"",16,12,Marjorie,jp71PuvAZwplAkHhrzcaZHb2MmM=,Bottom,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36",5,4,4,bird,1,9,9,8,10,2636,12,0.75,85,2874.83333333333
O+Kyyfz5IPaexvfMjwhVfRFoduE=,5,Thu Sep 23 10:09:05 PDT 2021,Thu Sep 23 11:03:53 PDT 2021,1,1,"",16,12,Marjorie,jp71PuvAZwplAkHhrzcaZHb2MmM=,Bottom,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36",5,5,10,primate,3,7,4,4,4,2285,12,0.333333333333333,26.25,3688.08333333333
O+Kyyfz5IPaexvfMjwhVfRFoduE=,5,Thu Sep 23 10:09:05 PDT 2021,Thu Sep 23 11:03:53 PDT 2021,1,1,"",16,12,Marjorie,jp71PuvAZwplAkHhrzcaZHb2MmM=,Bottom,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36",5,6,11,primate,3,11,12,9,7,2797,12,1,55,4210.5
O+Kyyfz5IPaexvfMjwhVfRFoduE=,5,Thu Sep 23 10:09:05 PDT 2021,Thu Sep 23 11:03:53 PDT 2021,1,1,"",16,12,Marjorie,jp71PuvAZwplAkHhrzcaZHb2MmM=,Bottom,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36",5,7,9,primate,3,3,6,8,4,3534,12,0.5,27.5,4814.16666666667
O+Kyyfz5IPaexvfMjwhVfRFoduE=,5,Thu Sep 23 10:09:05 PDT 2021,Thu Sep 23 11:03:53 PDT 2021,1,1,"",16,12,Marjorie,jp71PuvAZwplAkHhrzcaZHb2MmM=,Bottom,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36",5,8,12,primate,3,3,5,8,6,4766,12,0.416666666666667,40,3502.91666666667
O+Kyyfz5IPaexvfMjwhVfRFoduE=,5,Thu Sep 23 10:09:05 PDT 2021,Thu Sep 23 11:03:53 PDT 2021,1,1,"",16,12,Marjorie,jp71PuvAZwplAkHhrzcaZHb2MmM=,Bottom,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36",5,9,8,dog,2,4,7,6,6,2453,12,0.583333333333333,31.25,3962.08333333333
O+Kyyfz5IPaexvfMjwhVfRFoduE=,5,Thu Sep 23 10:09:05 PDT 2021,Thu Sep 23 11:03:53 PDT 2021,1,1,"",16,12,Marjorie,jp71PuvAZwplAkHhrzcaZHb2MmM=,Bottom,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36",5,10,7,dog,2,2,3,4,4,2294,12,0.25,25,5204.91666666667
O+Kyyfz5IPaexvfMjwhVfRFoduE=,5,Thu Sep 23 10:09:05 PDT 2021,Thu Sep 23 11:03:53 PDT 2021,1,1,"",16,12,Marjorie,jp71PuvAZwplAkHhrzcaZHb2MmM=,Bottom,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36",5,11,6,dog,2,4,5,3,4,2629,12,0.416666666666667,28.75,3910.75
O+Kyyfz5IPaexvfMjwhVfRFoduE=,5,Thu Sep 23 10:09:05 PDT 2021,Thu Sep 23 11:03:53 PDT 2021,1,1,"",16,12,Marjorie,jp71PuvAZwplAkHhrzcaZHb2MmM=,Bottom,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36",5,12,5,dog,2,6,4,4,5,3292,12,0.333333333333333,42.5,4286.16666666667
O+Kyyfz5IPaexvfMjwhVfRFoduE=,5,Thu Sep 23 10:09:05 PDT 2021,Thu Sep 23 11:03:53 PDT 2021,1,1,"",16,12,Marjorie,jp71PuvAZwplAkHhrzcaZHb2MmM=,Bottom,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36",5,13,16,reptile,4,5,10,5,6,3693,12,0.833333333333333,46.25,3947.33333333333
O+Kyyfz5IPaexvfMjwhVfRFoduE=,5,Thu Sep 23 10:09:05 PDT 2021,Thu Sep 23 11:03:53 PDT 2021,1,1,"",16,12,Marjorie,jp71PuvAZwplAkHhrzcaZHb2MmM=,Bottom,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36",5,14,13,reptile,4,4,6,5,7,2261,12,0.5,40,4254.66666666667
O+Kyyfz5IPaexvfMjwhVfRFoduE=,5,Thu Sep 23 10:09:05 PDT 2021,Thu Sep 23 11:03:53 PDT 2021,1,1,"",16,12,Marjorie,jp71PuvAZwplAkHhrzcaZHb2MmM=,Bottom,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36",5,15,15,reptile,4,7,10,5,7,6907,12,0.833333333333333,56.25,5718.91666666667
O+Kyyfz5IPaexvfMjwhVfRFoduE=,5,Thu Sep 23 10:09:05 PDT 2021,Thu Sep 23 11:03:53 PDT 2021,1,1,"",16,12,Marjorie,jp71PuvAZwplAkHhrzcaZHb2MmM=,Bottom,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36",5,16,14,reptile,4,6,7,4,5,4733,12,0.583333333333333,33.75,4700.75
EAQQXDVw9/PXiBSk/jEpmbyIIYY=,6,Thu Sep 23 11:25:58 PDT 2021,Thu Sep 23 11:53:44 PDT 2021,1,1,"",16,12,Velma,pL/y91j//FZ/PM9joxp30OpVBRE=,Bottom,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36",5,1,6,dog,2,5,3,7,4,21881,12,0.25,47.5,8613.41666666667
EAQQXDVw9/PXiBSk/jEpmbyIIYY=,6,Thu Sep 23 11:25:58 PDT 2021,Thu Sep 23 11:53:44 PDT 2021,1,1,"",16,12,Velma,pL/y91j//FZ/PM9joxp30OpVBRE=,Bottom,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36",5,2,7,dog,2,3,4,6,2,9821,12,0.333333333333333,37.5,8401.41666666667
EAQQXDVw9/PXiBSk/jEpmbyIIYY=,6,Thu Sep 23 11:25:58 PDT 2021,Thu Sep 23 11:53:44 PDT 2021,1,1,"",16,12,Velma,pL/y91j//FZ/PM9joxp30OpVBRE=,Bottom,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36",5,3,5,dog,2,7,9,6,7,6028,12,0.75,75,6430.58333333333
EAQQXDVw9/PXiBSk/jEpmbyIIYY=,6,Thu Sep 23 11:25:58 PDT 2021,Thu Sep 23 11:53:44 PDT 2021,1,1,"",16,12,Velma,pL/y91j//FZ/PM9joxp30OpVBRE=,Bottom,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36",5,4,8,dog,2,3,8,6,4,4808,12,0.666666666666667,56.25,6737.41666666667
EAQQXDVw9/PXiBSk/jEpmbyIIYY=,6,Thu Sep 23 11:25:58 PDT 2021,Thu Sep 23 11:53:44 PDT 2021,1,1,"",16,12,Velma,pL/y91j//FZ/PM9joxp30OpVBRE=,Bottom,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36",5,5,10,primate,3,4,7,5,2,5398,12,0.583333333333333,33.75,6325.16666666667
EAQQXDVw9/PXiBSk/jEpmbyIIYY=,6,Thu Sep 23 11:25:58 PDT 2021,Thu Sep 23 11:53:44 PDT 2021,1,1,"",16,12,Velma,pL/y91j//FZ/PM9joxp30OpVBRE=,Bottom,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36",5,6,9,primate,3,0,4,5,2,4408,12,0.333333333333333,27.5,5497.91666666667
EAQQXDVw9/PXiBSk/jEpmbyIIYY=,6,Thu Sep 23 11:25:58 PDT 2021,Thu Sep 23 11:53:44 PDT 2021,1,1,"",16,12,Velma,pL/y91j//FZ/PM9joxp30OpVBRE=,Bottom,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36",5,7,12,primate,3,5,5,5,3,6011,12,0.416666666666667,37.5,9076.08333333333
EAQQXDVw9/PXiBSk/jEpmbyIIYY=,6,Thu Sep 23 11:25:58 PDT 2021,Thu Sep 23 11:53:44 PDT 2021,1,1,"",16,12,Velma,pL/y91j//FZ/PM9joxp30OpVBRE=,Bottom,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36",5,8,11,primate,3,9,7,8,6,4877,12,0.583333333333333,53.75,7351.83333333333
EAQQXDVw9/PXiBSk/jEpmbyIIYY=,6,Thu Sep 23 11:25:58 PDT 2021,Thu Sep 23 11:53:44 PDT 2021,1,1,"",16,12,Velma,pL/y91j//FZ/PM9joxp30OpVBRE=,Bottom,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36",5,9,14,reptile,4,8,5,4,0,3240,12,0.416666666666667,25,6389.41666666667
EAQQXDVw9/PXiBSk/jEpmbyIIYY=,6,Thu Sep 23 11:25:58 PDT 2021,Thu Sep 23 11:53:44 PDT 2021,1,1,"",16,12,Velma,pL/y91j//FZ/PM9joxp30OpVBRE=,Bottom,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36",5,10,16,reptile,4,6,8,4,0,6307,12,0.666666666666667,25,6443.83333333333
EAQQXDVw9/PXiBSk/jEpmbyIIYY=,6,Thu Sep 23 11:25:58 PDT 2021,Thu Sep 23 11:53:44 PDT 2021,1,1,"",16,12,Velma,pL/y91j//FZ/PM9joxp30OpVBRE=,Bottom,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36",5,11,13,reptile,4,4,9,4,5,3692,12,0.75,25,6077
EAQQXDVw9/PXiBSk/jEpmbyIIYY=,6,Thu Sep 23 11:25:58 PDT 2021,Thu Sep 23 11:53:44 PDT 2021,1,1,"",16,12,Velma,pL/y91j//FZ/PM9joxp30OpVBRE=,Bottom,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36",5,12,15,reptile,4,10,8,6,3,5003,12,0.666666666666667,25,5563.83333333333
EAQQXDVw9/PXiBSk/jEpmbyIIYY=,6,Thu Sep 23 11:25:58 PDT 2021,Thu Sep 23 11:53:44 PDT 2021,1,1,"",16,12,Velma,pL/y91j//FZ/PM9joxp30OpVBRE=,Bottom,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36",5,13,4,bird,1,7,9,10,8,5036,12,0.75,71.25,6132.33333333333
EAQQXDVw9/PXiBSk/jEpmbyIIYY=,6,Thu Sep 23 11:25:58 PDT 2021,Thu Sep 23 11:53:44 PDT 2021,1,1,"",16,12,Velma,pL/y91j//FZ/PM9joxp30OpVBRE=,Bottom,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36",5,14,2,bird,1,7,6,7,4,4775,12,0.5,25,6663.91666666667
EAQQXDVw9/PXiBSk/jEpmbyIIYY=,6,Thu Sep 23 11:25:58 PDT 2021,Thu Sep 23 11:53:44 PDT 2021,1,1,"",16,12,Velma,pL/y91j//FZ/PM9joxp30OpVBRE=,Bottom,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36",5,15,3,bird,1,5,5,8,3,4986,12,0.416666666666667,27.5,7998.58333333333
EAQQXDVw9/PXiBSk/jEpmbyIIYY=,6,Thu Sep 23 11:25:58 PDT 2021,Thu Sep 23 11:53:44 PDT 2021,1,1,"",16,12,Velma,pL/y91j//FZ/PM9joxp30OpVBRE=,Bottom,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36",5,16,1,bird,1,4,4,7,5,4056,12,0.333333333333333,43.75,6655.58333333333
ZKheEh06jCL8kP/LKKkvdBXe0IE=,7,Thu Sep 23 21:11:36 PDT 2021,Thu Sep 23 21:29:28 PDT 2021,1,1,"I thought the instructions were clear, although it was tough to predict the other player based off her past performance because her performance seemed to differ depending on whether she was familiar with the animal category or not.",16,12,Maxine,/6XZNQEk9ii36UFjXqPINt4pqAM=,Top,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36",5,1,12,primate,3,5,8,6,6,14854,12,0.666666666666667,53.75,5537.25
ZKheEh06jCL8kP/LKKkvdBXe0IE=,7,Thu Sep 23 21:11:36 PDT 2021,Thu Sep 23 21:29:28 PDT 2021,1,1,"I thought the instructions were clear, although it was tough to predict the other player based off her past performance because her performance seemed to differ depending on whether she was familiar with the animal category or not.",16,12,Maxine,/6XZNQEk9ii36UFjXqPINt4pqAM=,Top,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36",5,2,11,primate,3,7,12,6,7,9627,12,1,80,3404.16666666667
ZKheEh06jCL8kP/LKKkvdBXe0IE=,7,Thu Sep 23 21:11:36 PDT 2021,Thu Sep 23 21:29:28 PDT 2021,1,1,"I thought the instructions were clear, although it was tough to predict the other player based off her past performance because her performance seemed to differ depending on whether she was familiar with the animal category or not.",16,12,Maxine,/6XZNQEk9ii36UFjXqPINt4pqAM=,Top,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36",5,3,9,primate,3,4,3,5,1,4081,12,0.25,30,3845.91666666667
ZKheEh06jCL8kP/LKKkvdBXe0IE=,7,Thu Sep 23 21:11:36 PDT 2021,Thu Sep 23 21:29:28 PDT 2021,1,1,"I thought the instructions were clear, although it was tough to predict the other player based off her past performance because her performance seemed to differ depending on whether she was familiar with the animal category or not.",16,12,Maxine,/6XZNQEk9ii36UFjXqPINt4pqAM=,Top,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36",5,4,10,primate,3,4,6,6,4,3068,12,0.5,46.25,3556.41666666667
ZKheEh06jCL8kP/LKKkvdBXe0IE=,7,Thu Sep 23 21:11:36 PDT 2021,Thu Sep 23 21:29:28 PDT 2021,1,1,"I thought the instructions were clear, although it was tough to predict the other player based off her past performance because her performance seemed to differ depending on whether she was familiar with the animal category or not.",16,12,Maxine,/6XZNQEk9ii36UFjXqPINt4pqAM=,Top,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36",5,5,8,dog,2,7,2,4,1,3350,12,0.166666666666667,28.75,9804.91666666667
ZKheEh06jCL8kP/LKKkvdBXe0IE=,7,Thu Sep 23 21:11:36 PDT 2021,Thu Sep 23 21:29:28 PDT 2021,1,1,"I thought the instructions were clear, although it was tough to predict the other player based off her past performance because her performance seemed to differ depending on whether she was familiar with the animal category or not.",16,12,Maxine,/6XZNQEk9ii36UFjXqPINt4pqAM=,Top,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36",5,6,7,dog,2,6,4,6,3,3261,12,0.333333333333333,38.75,3340.91666666667
ZKheEh06jCL8kP/LKKkvdBXe0IE=,7,Thu Sep 23 21:11:36 PDT 2021,Thu Sep 23 21:29:28 PDT 2021,1,1,"I thought the instructions were clear, although it was tough to predict the other player based off her past performance because her performance seemed to differ depending on whether she was familiar with the animal category or not.",16,12,Maxine,/6XZNQEk9ii36UFjXqPINt4pqAM=,Top,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36",5,7,6,dog,2,10,5,6,3,3132,12,0.416666666666667,41.25,3310.58333333333
ZKheEh06jCL8kP/LKKkvdBXe0IE=,7,Thu Sep 23 21:11:36 PDT 2021,Thu Sep 23 21:29:28 PDT 2021,1,1,"I thought the instructions were clear, although it was tough to predict the other player based off her past performance because her performance seemed to differ depending on whether she was familiar with the animal category or not.",16,12,Maxine,/6XZNQEk9ii36UFjXqPINt4pqAM=,Top,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36",5,8,5,dog,2,10,6,9,5,3382,12,0.5,51.25,3306
ZKheEh06jCL8kP/LKKkvdBXe0IE=,7,Thu Sep 23 21:11:36 PDT 2021,Thu Sep 23 21:29:28 PDT 2021,1,1,"I thought the instructions were clear, although it was tough to predict the other player based off her past performance because her performance seemed to differ depending on whether she was familiar with the animal category or not.",16,12,Maxine,/6XZNQEk9ii36UFjXqPINt4pqAM=,Top,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36",5,9,4,bird,1,9,8,8,7,3951,12,0.666666666666667,83.75,3659.58333333333
ZKheEh06jCL8kP/LKKkvdBXe0IE=,7,Thu Sep 23 21:11:36 PDT 2021,Thu Sep 23 21:29:28 PDT 2021,1,1,"I thought the instructions were clear, although it was tough to predict the other player based off her past performance because her performance seemed to differ depending on whether she was familiar with the animal category or not.",16,12,Maxine,/6XZNQEk9ii36UFjXqPINt4pqAM=,Top,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36",5,10,1,bird,1,4,1,6,5,3380,12,0.0833333333333333,43.75,3290.16666666667
ZKheEh06jCL8kP/LKKkvdBXe0IE=,7,Thu Sep 23 21:11:36 PDT 2021,Thu Sep 23 21:29:28 PDT 2021,1,1,"I thought the instructions were clear, although it was tough to predict the other player based off her past performance because her performance seemed to differ depending on whether she was familiar with the animal category or not.",16,12,Maxine,/6XZNQEk9ii36UFjXqPINt4pqAM=,Top,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36",5,11,2,bird,1,10,7,5,5,3500,12,0.583333333333333,38.75,3552
